pendigits.tra, pendigits.val, 11, 1000, 0.0200, 0.0010, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0339, 0.0010, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0574, 0.0010, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0972, 0.0010, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.1646, 0.0010, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.2788, 0.0010, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.4723, 0.0010, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.8000, 0.0010, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0200, 0.0025, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0339, 0.0025, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0574, 0.0025, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0972, 0.0025, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.1646, 0.0025, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.2788, 0.0025, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.4723, 0.0025, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.8000, 0.0025, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0200, 0.0063, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0339, 0.0063, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0574, 0.0063, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0972, 0.0063, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.1646, 0.0063, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.2788, 0.0063, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.4723, 0.0063, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.8000, 0.0063, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0200, 0.0158, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0339, 0.0158, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0574, 0.0158, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0972, 0.0158, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.1646, 0.0158, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.2788, 0.0158, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.4723, 0.0158, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.8000, 0.0158, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0574, 0.0398, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.0972, 0.0398, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.1646, 0.0398, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.2788, 0.0398, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.4723, 0.0398, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.8000, 0.0398, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.1646, 0.1000, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.2788, 0.1000, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.4723, 0.1000, 1.0, 0.01, learningRate
pendigits.tra, pendigits.val, 11, 1000, 0.8000, 0.1000, 1.0, 0.01, learningRate
